"project_id","date","species","samples","n_profiles"
"PR-00001913",2006-03-03,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001913",2006-03-09,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00001913",2006-04-12,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00001913",2007-01-17,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001913",2007-04-23,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00001913",2007-04-25,"Methicillin-Susceptible Staphylococcus aureus",4,2
"PR-00001913",2007-08-22,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001913",2008-01-30,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001913",2008-07-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001913",2008-07-29,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00001914",2013-01-22,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00001914",2013-06-04,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00001915",2014-06-17,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001920",2000-06-09,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001920",2000-10-18,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001928",2001-01-23,"Methicillin-Susceptible Staphylococcus aureus",5,1
"PR-00001928",2001-05-11,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00001928",2001-05-21,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00001940",2000-06-24,"Methicillin-Resistant Staphylococcus aureus",6,1
"PR-00001940",2000-07-21,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00001940",2000-08-07,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00001940",2000-09-21,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00001940",2000-10-27,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00001943",2009-04-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001952",2016-09-30,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00001956",2004-06-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001960",2000-02-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001961",2006-11-17,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001965",2004-05-18,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001965",2005-05-03,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001965",2005-06-07,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001969",2001-10-23,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00001970",2004-05-24,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00001973",2010-10-27,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00001975",2004-08-02,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00001978",2000-09-13,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00001978",2002-04-24,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00001978",2003-04-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001986",2003-04-05,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001993",2002-01-18,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00001993",2002-07-19,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00001993",2002-12-06,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001993",2004-03-29,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00001993",2004-09-01,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00001993",2005-09-07,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001993",2006-02-10,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00001993",2006-04-24,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00001994",2000-08-16,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00001994",2000-08-17,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001994",2001-05-03,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00001994",2001-07-11,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00001994",2003-12-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001994",2004-06-10,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00001994",2004-08-18,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00001994",2005-06-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001994",2009-09-02,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00001994",2011-05-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00001997",2000-08-03,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00001999",2000-04-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002008",2004-02-24,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00002010",2000-02-01,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002015",2005-04-07,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002016",2012-10-08,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00002018",2010-07-21,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002022",2000-08-14,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00002023",2016-07-25,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002025",2009-07-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002026",2001-10-23,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002026",2001-10-29,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002026",2001-10-30,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002026",2001-10-31,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002035",2000-02-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002035",2017-03-06,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002036",2001-03-07,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002036",2001-08-20,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002038",2000-11-20,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002040",2000-06-21,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002043",2000-04-13,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00002043",2000-06-14,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002044",2003-01-21,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002044",2003-08-29,"Methicillin-Susceptible Staphylococcus aureus",4,2
"PR-00002044",2004-08-11,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002044",2013-07-24,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002046",2001-03-31,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00002047",2005-05-05,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002053",2006-03-21,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002059",2002-07-23,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002067",2004-06-22,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002069",2008-09-10,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00002075",2000-07-11,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002078",2000-11-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002082",2001-07-19,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002083",2001-03-16,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00002083",2001-03-18,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002084",2001-02-05,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00002084",2001-03-05,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002084",2001-05-08,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002085",2002-07-21,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002090",2000-09-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002100",2000-09-08,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002100",2000-09-18,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00002100",2000-09-25,"Methicillin-Resistant Staphylococcus aureus",4,2
"PR-00002100",2000-10-02,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00002100",2000-10-12,"Methicillin-Resistant Staphylococcus aureus",4,2
"PR-00002100",2000-10-21,"Methicillin-Resistant Staphylococcus aureus",4,2
"PR-00002100",2000-11-01,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00002100",2000-12-01,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002100",2000-12-18,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002100",2001-01-01,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00002100",2001-02-20,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002100",2001-03-21,"Methicillin-Resistant Staphylococcus aureus",3,2
"PR-00002100",2001-04-02,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00002100",2001-06-26,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002100",2001-08-06,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002100",2001-09-03,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00002100",2002-04-03,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002104",2002-11-14,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002104",2003-09-30,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002104",2003-10-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002104",2005-04-19,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002106",2008-10-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002107",2001-05-17,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002121",2000-02-07,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002121",2000-04-03,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002125",2000-08-29,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002125",2000-09-05,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002125",2002-02-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002125",2002-03-18,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002125",2002-05-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002125",2002-07-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002125",2002-07-08,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002125",2002-07-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002129",2000-02-14,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002129",2000-03-01,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002129",2000-05-09,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002134",2001-06-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002135",2001-12-20,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002139",2001-10-26,"Methicillin-Susceptible Staphylococcus aureus",4,3
"PR-00002139",2003-08-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002139",2004-10-15,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002141",2000-03-07,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002141",2000-07-21,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002141",2001-01-09,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002141",2001-07-09,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002148",2000-10-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002151",2004-03-05,"Methicillin-Resistant Staphylococcus aureus",4,2
"PR-00002151",2005-07-27,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00002151",2008-03-27,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002155",2000-02-08,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002155",2000-02-10,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002158",2000-03-01,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002158",2001-01-11,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002158",2001-08-01,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002158",2002-01-15,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002158",2002-01-30,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002158",2003-01-14,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002158",2003-01-21,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002158",2005-04-28,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002158",2006-11-06,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002158",2008-05-16,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002160",2001-03-15,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002160",2001-06-26,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002160",2001-10-30,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00002160",2002-01-10,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002162",2000-06-01,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2001-02-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2002-10-21,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2004-10-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2005-03-17,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2006-04-05,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2006-09-27,"Methicillin-Susceptible Staphylococcus aureus",4,2
"PR-00002162",2008-01-30,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2008-07-01,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2008-09-04,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2009-03-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2009-08-12,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002162",2009-09-15,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002162",2010-01-20,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2011-02-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002162",2011-10-20,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002162",2012-10-23,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002164",2000-03-08,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002170",2002-07-03,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002172",2001-01-16,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002172",2002-03-05,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002172",2004-08-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002175",2010-10-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002176",2000-07-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002177",2000-06-27,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002179",2001-04-20,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002187",2002-12-11,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002187",2003-03-21,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002187",2003-11-25,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002188",2000-02-04,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002188",2000-11-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002196",2004-11-05,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002198",2001-09-05,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002198",2002-03-13,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00002198",2002-10-09,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002198",2003-03-19,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00002198",2003-06-26,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002200",2007-05-31,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002201",2001-02-28,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002203",2012-08-16,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002210",2000-11-13,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002210",2000-11-13,"Methicillin-Resistant Staphylococcus aureus",3,2
"PR-00002210",2001-07-09,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002210",2001-07-16,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00002210",2001-12-03,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00002210",2003-04-14,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002210",2007-03-06,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002211",2002-04-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002212",2003-08-11,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002213",2000-02-03,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002219",2009-10-22,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002220",2010-08-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002227",2000-03-09,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00002231",2001-06-19,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002232",2001-04-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002232",2001-12-03,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002236",2000-06-06,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002238",2000-12-16,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002239",2001-05-30,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002240",2010-03-30,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002240",2011-10-24,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002240",2011-12-09,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00002240",2011-12-22,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002240",2012-01-24,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002240",2012-04-30,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002240",2012-06-26,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002240",2013-07-25,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00002244",2001-09-06,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002244",2001-09-07,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002251",2001-05-15,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002259",2004-05-25,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002262",2003-06-20,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002264",2004-08-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002269",2000-06-20,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002270",2000-05-09,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002278",2000-05-02,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00002278",2000-06-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002284",2006-07-27,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00002284",2007-06-12,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002284",2008-07-08,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002284",2008-07-23,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002284",2009-03-17,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002284",2009-05-12,"Methicillin-Susceptible Staphylococcus aureus",4,2
"PR-00002284",2009-06-09,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002284",2009-06-30,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002305",2000-02-28,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00002305",2000-02-28,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00002305",2000-04-12,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00002305",2000-05-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00002305",2000-05-30,"Methicillin-Susceptible Staphylococcus aureus",2,2
